timestamp,query_type,hit,latency_ms,zone,cache_key
1777489765234,q4,1,2,Z4,N/A
1777489765235,q2,1,3,Z4,N/A
1777489765236,q4,0,12,Z1,N/A
1777489765239,q1,0,12,Z2,N/A
1777489765240,q2,0,13,Z1,N/A
1777489765241,q3,0,15,Z1,N/A
1777489765243,q2,0,19,Z4,N/A
1777489765244,q4,0,15,Z1,N/A
1777489765245,q3,0,16,Z1,N/A
1777489765247,q4,0,17,Z2,N/A
1777489765248,q1,0,18,Z3,N/A
1777489765249,q4,0,18,Z4,N/A
1777489766229,q3,1,3,Z1,N/A
1777489766230,q4,1,3,Z2,N/A
1777489766231,q5,1,3,Z1,N/A
1777489766232,q5,1,3,Z2,N/A
1777489766235,q3,1,3,Z1,N/A
1777489766236,q3,1,3,Z1,N/A
1777489766237,q1,1,4,Z4,N/A
1777489766239,q4,1,3,Z2,N/A
1777489766241,q4,1,5,Z2,N/A
1777489766242,q3,0,14,Z1,N/A
1777489766243,q4,0,14,Z2,N/A
1777489766244,q5,0,15,Z1,N/A
1777489766245,q5,0,16,Z2,N/A
1777489766246,q3,0,17,Z1,N/A
1777489766247,q3,0,18,Z1,N/A
1777489766248,q4,0,25,Z2,N/A
1777489766249,q1,0,22,Z4,N/A
1777489766250,q4,0,26,Z2,N/A
1777489766253,q4,0,23,Z4,N/A
1777489766256,q4,0,34,Z4,N/A
1777489767226,q5,1,2,Z1,N/A
1777489767227,q1,1,2,Z1,N/A
1777489767228,q5,1,2,Z3,N/A
1777489767229,q1,1,3,Z3,N/A
1777489767229,q2,1,2,Z1,N/A
1777489767230,q2,1,2,Z3,N/A
1777489767231,q3,1,2,Z4,N/A
1777489767232,q4,1,2,Z3,N/A
1777489767233,q2,1,4,Z2,N/A
1777489767234,q3,1,1,Z1,N/A
1777489767235,q5,0,11,Z1,N/A
1777489767236,q1,0,11,Z1,N/A
1777489767237,q5,0,12,Z3,N/A
1777489767238,q1,0,13,Z3,N/A
1777489767239,q2,0,15,Z1,N/A
1777489767240,q2,0,16,Z3,N/A
1777489767241,q3,0,18,Z4,N/A
1777489767242,q4,0,18,Z3,N/A
1777489767244,q2,0,20,Z2,N/A
1777489767246,q3,0,21,Z1,N/A
1777489768244,q4,1,10,Z4,N/A
1777489768258,q4,1,11,Z2,N/A
1777489768260,q2,1,12,Z4,N/A
1777489768262,q2,1,13,Z2,N/A
1777489768264,q1,1,15,Z3,N/A
1777489768266,q3,1,15,Z5,N/A
1777489768268,q4,1,16,Z1,N/A
1777489768270,q4,1,16,Z2,N/A
1777489768275,q2,1,17,Z2,N/A
1777489768277,q2,1,17,Z2,N/A
1777489768279,q4,0,42,Z4,N/A
1777489768280,q4,0,43,Z2,N/A
1777489768283,q2,0,47,Z4,N/A
1777489768285,q2,0,51,Z2,N/A
1777489768287,q1,0,53,Z3,N/A
1777489768288,q3,0,53,Z5,N/A
1777489768289,q4,0,58,Z2,N/A
1777489768290,q2,0,59,Z2,N/A
1777489768292,q4,0,56,Z1,N/A
1777489768293,q2,0,62,Z2,N/A
1777489769228,q1,1,2,Z3,N/A
1777489769229,q2,1,3,Z1,N/A
1777489769230,q5,1,2,Z3,N/A
1777489769232,q3,1,2,Z1,N/A
1777489769233,q5,1,2,Z2,N/A
1777489769234,q2,1,2,Z4,N/A
1777489769235,q1,0,10,Z3,N/A
1777489769236,q5,1,5,Z1,N/A
1777489769237,q3,1,2,Z1,N/A
1777489769238,q2,1,3,Z1,N/A
1777489769239,q5,0,16,Z3,N/A
1777489769239,q2,0,14,Z1,N/A
1777489769242,q3,0,18,Z1,N/A
1777489769244,q5,0,22,Z2,N/A
1777489769245,q2,0,22,Z4,N/A
1777489769248,q4,0,22,Z3,N/A
1777489769249,q5,0,24,Z1,N/A
1777489769253,q3,0,28,Z1,N/A
1777489769254,q2,0,30,Z1,N/A
1777489769256,q4,0,32,Z3,N/A
1777489770226,q2,1,2,Z1,N/A
1777489770229,q4,1,2,Z1,N/A
1777489770230,q4,1,2,Z1,N/A
1777489770231,q4,1,2,Z1,N/A
1777489770231,q4,1,3,Z1,N/A
1777489770233,q2,1,2,Z4,N/A
1777489770234,q1,1,2,Z4,N/A
1777489770235,q3,1,3,Z1,N/A
1777489770237,q2,1,3,Z3,N/A
1777489770238,q2,0,10,Z1,N/A
1777489770239,q4,0,10,Z1,N/A
1777489770240,q4,0,12,Z1,N/A
1777489770241,q4,0,13,Z1,N/A
1777489770242,q4,0,13,Z1,N/A
1777489770243,q2,0,14,Z4,N/A
1777489770245,q2,0,17,Z3,N/A
1777489770245,q1,0,15,Z4,N/A
1777489770246,q4,0,14,Z3,N/A
1777489770247,q3,0,16,Z1,N/A
1777489770249,q4,0,26,Z3,N/A
1777489771227,q1,1,2,Z2,N/A
1777489771229,q4,1,3,Z2,N/A
1777489771230,q2,1,2,Z3,N/A
1777489771231,q2,1,2,Z1,N/A
1777489771232,q1,1,2,Z3,N/A
1777489771233,q3,1,3,Z3,N/A
1777489771234,q2,1,3,Z1,N/A
1777489771234,q1,1,3,Z2,N/A
1777489771235,q4,1,2,Z1,N/A
1777489771236,q2,1,3,Z3,N/A
1777489771237,q1,0,10,Z2,N/A
1777489771238,q4,0,10,Z2,N/A
1777489771239,q2,0,11,Z3,N/A
1777489771240,q2,0,11,Z1,N/A
1777489771241,q1,0,12,Z3,N/A
1777489771242,q3,0,12,Z3,N/A
1777489771243,q2,0,13,Z1,N/A
1777489771244,q1,0,14,Z2,N/A
1777489771245,q4,0,15,Z1,N/A
1777489771246,q2,0,16,Z3,N/A
1777489772228,q5,1,2,Z3,N/A
1777489772230,q3,1,3,Z2,N/A
1777489772231,q3,1,3,Z3,N/A
1777489772232,q1,1,2,Z4,N/A
1777489772232,q4,1,3,Z4,N/A
1777489772233,q1,1,3,Z1,N/A
1777489772234,q3,1,3,Z2,N/A
1777489772235,q4,1,3,Z2,N/A
1777489772236,q1,1,3,Z2,N/A
1777489772236,q1,1,3,Z5,N/A
1777489772237,q5,0,9,Z3,N/A
1777489772238,q3,0,9,Z2,N/A
1777489772239,q3,0,10,Z3,N/A
1777489772239,q1,0,11,Z4,N/A
1777489772240,q4,0,12,Z4,N/A
1777489772241,q1,0,12,Z1,N/A
1777489772243,q1,0,15,Z5,N/A
1777489772244,q3,0,12,Z2,N/A
1777489772245,q4,0,13,Z2,N/A
1777489772246,q1,0,14,Z2,N/A
1777489773228,q4,1,3,Z2,N/A
1777489773231,q5,1,2,Z4,N/A
1777489773233,q1,1,2,Z1,N/A
1777489773234,q3,1,3,Z2,N/A
1777489773235,q5,1,3,Z1,N/A
1777489773235,q5,1,3,Z2,N/A
1777489773236,q1,1,2,Z2,N/A
1777489773237,q2,1,3,Z3,N/A
1777489773238,q1,1,3,Z1,N/A
1777489773239,q1,1,3,Z5,N/A
1777489773239,q4,0,10,Z2,N/A
1777489773240,q5,0,10,Z4,N/A
1777489773241,q1,0,11,Z1,N/A
1777489773242,q3,0,12,Z2,N/A
1777489773243,q5,0,13,Z1,N/A
1777489773244,q5,0,13,Z2,N/A
1777489773245,q1,0,14,Z2,N/A
1777489773245,q2,0,14,Z3,N/A
1777489773246,q1,0,15,Z1,N/A
1777489773246,q1,0,16,Z5,N/A
1777489774237,q5,1,3,Z2,N/A
1777489774245,q2,1,6,Z1,N/A
1777489774246,q1,1,7,Z2,N/A
1777489774247,q5,1,7,Z2,N/A
1777489774248,q3,1,8,Z3,N/A
1777489774249,q4,1,6,Z4,N/A
1777489774250,q2,1,5,Z3,N/A
1777489774251,q4,1,6,Z4,N/A
1777489774253,q4,1,5,Z2,N/A
1777489774254,q1,1,6,Z3,N/A
1777489774259,q5,0,24,Z2,N/A
1777489774261,q2,0,29,Z1,N/A
1777489774262,q1,0,29,Z2,N/A
1777489774264,q5,0,29,Z2,N/A
1777489774265,q3,0,29,Z3,N/A
1777489774266,q4,0,31,Z4,N/A
1777489774267,q2,0,32,Z3,N/A
1777489774268,q4,0,32,Z4,N/A
1777489774268,q4,0,32,Z2,N/A
1777489774269,q1,0,32,Z3,N/A
1777489775233,q2,1,2,Z3,N/A
1777489775234,q1,1,2,Z2,N/A
1777489775235,q3,1,2,Z2,N/A
1777489775239,q1,1,3,Z4,N/A
1777489775240,q3,1,3,Z3,N/A
1777489775242,q4,1,3,Z3,N/A
1777489775244,q1,1,3,Z2,N/A
1777489775245,q3,1,3,Z3,N/A
1777489775245,q1,1,5,Z3,N/A
1777489775248,q5,1,1,Z3,N/A
1777489775249,q2,0,14,Z3,N/A
1777489775252,q1,0,14,Z2,N/A
1777489775255,q3,0,17,Z2,N/A
1777489775257,q1,0,26,Z3,N/A
1777489775257,q1,0,19,Z4,N/A
1777489775258,q3,0,20,Z3,N/A
1777489775260,q4,0,21,Z3,N/A
1777489775261,q1,0,21,Z2,N/A
1777489775262,q3,0,22,Z3,N/A
1777489775263,q5,0,27,Z3,N/A
1777489776233,q5,1,2,Z1,N/A
1777489776239,q5,0,13,Z1,N/A
1777489776241,q3,1,7,Z5,N/A
1777489776242,q3,1,7,Z1,N/A
1777489776243,q2,1,5,Z5,N/A
1777489776244,q1,1,5,Z1,N/A
1777489776244,q5,1,4,Z4,N/A
1777489776245,q1,1,5,Z4,N/A
1777489776246,q1,1,5,Z2,N/A
1777489776247,q4,1,5,Z1,N/A
1777489776249,q3,1,5,Z2,N/A
1777489776250,q3,0,18,Z5,N/A
1777489776252,q3,0,19,Z1,N/A
1777489776253,q2,0,19,Z5,N/A
1777489776254,q1,0,20,Z1,N/A
1777489776254,q5,0,21,Z4,N/A
1777489776255,q1,0,21,Z4,N/A
1777489776256,q1,0,24,Z2,N/A
1777489776257,q4,0,25,Z1,N/A
1777489776258,q3,0,25,Z2,N/A
1777489777230,q2,1,2,Z2,N/A
1777489777234,q4,1,3,Z2,N/A
1777489777235,q4,1,2,Z2,N/A
1777489777236,q3,1,2,Z1,N/A
1777489777236,q2,1,3,Z1,N/A
1777489777237,q1,1,3,Z3,N/A
1777489777238,q5,1,3,Z1,N/A
1777489777238,q1,1,3,Z1,N/A
1777489777239,q4,1,3,Z5,N/A
1777489777240,q1,1,3,Z4,N/A
1777489777241,q2,0,11,Z2,N/A
1777489777242,q4,0,13,Z2,N/A
1777489777243,q4,0,16,Z2,N/A
1777489777245,q3,0,18,Z1,N/A
1777489777248,q2,0,21,Z1,N/A
1777489777250,q1,0,21,Z3,N/A
1777489777252,q5,0,25,Z1,N/A
1777489777256,q1,0,28,Z1,N/A
1777489777258,q4,0,31,Z5,N/A
1777489777259,q1,0,32,Z4,N/A
1777489778236,q5,1,4,Z5,N/A
1777489778239,q4,1,5,Z3,N/A
1777489778240,q2,1,4,Z1,N/A
1777489778241,q5,1,5,Z1,N/A
1777489778241,q1,1,5,Z3,N/A
1777489778242,q4,1,4,Z1,N/A
1777489778243,q4,1,4,Z3,N/A
1777489778244,q2,1,5,Z5,N/A
1777489778245,q4,1,4,Z2,N/A
1777489778245,q1,1,4,Z3,N/A
1777489778247,q5,0,16,Z5,N/A
1777489778248,q4,0,17,Z3,N/A
1777489778249,q2,0,18,Z1,N/A
1777489778250,q5,0,17,Z1,N/A
1777489778252,q1,0,19,Z3,N/A
1777489778253,q4,0,19,Z1,N/A
1777489778254,q4,0,19,Z3,N/A
1777489778254,q2,0,20,Z5,N/A
1777489778255,q4,0,21,Z2,N/A
1777489778256,q1,0,21,Z3,N/A
1777489779242,q2,1,4,Z1,N/A
1777489779243,q5,1,4,Z1,N/A
1777489779244,q4,1,4,Z2,N/A
1777489779245,q1,1,4,Z1,N/A
1777489779248,q1,1,4,Z5,N/A
1777489779249,q3,1,4,Z1,N/A
1777489779250,q3,1,5,Z3,N/A
1777489779251,q3,1,4,Z2,N/A
1777489779252,q4,1,7,Z3,N/A
1777489779253,q3,1,2,Z2,N/A
1777489779254,q2,0,20,Z1,N/A
1777489779255,q5,0,21,Z1,N/A
1777489779256,q4,0,23,Z2,N/A
1777489779257,q1,0,23,Z1,N/A
1777489779258,q1,0,24,Z5,N/A
1777489779259,q3,0,24,Z1,N/A
1777489779259,q3,0,25,Z3,N/A
1777489779260,q3,0,25,Z2,N/A
1777489779261,q4,0,26,Z3,N/A
1777489779262,q3,0,26,Z2,N/A
1777489780250,q4,1,6,Z2,N/A
1777489780252,q3,1,6,Z4,N/A
1777489780255,q2,1,6,Z4,N/A
1777489780256,q4,1,7,Z2,N/A
1777489780257,q3,1,6,Z1,N/A
1777489780259,q3,1,6,Z1,N/A
1777489780261,q2,1,6,Z2,N/A
1777489780262,q3,1,9,Z2,N/A
1777489780263,q5,1,2,Z2,N/A
1777489780264,q5,1,2,Z1,N/A
1777489780264,q4,0,30,Z2,N/A
1777489780266,q3,0,30,Z4,N/A
1777489780266,q2,0,31,Z4,N/A
1777489780267,q4,0,32,Z2,N/A
1777489780268,q3,0,32,Z1,N/A
1777489780269,q3,0,32,Z1,N/A
1777489780270,q2,0,32,Z2,N/A
1777489780271,q3,0,32,Z2,N/A
1777489780272,q5,0,32,Z2,N/A
1777489780273,q5,0,33,Z1,N/A
1777489781233,q4,1,1,Z1,N/A
1777489781235,q3,1,3,Z3,N/A
1777489781236,q4,1,3,Z1,N/A
1777489781236,q2,1,4,Z1,N/A
1777489781237,q4,1,3,Z1,N/A
1777489781238,q1,1,3,Z1,N/A
1777489781239,q4,1,3,Z3,N/A
1777489781240,q5,1,4,Z5,N/A
1777489781242,q3,1,3,Z1,N/A
1777489781244,q5,1,3,Z3,N/A
1777489781246,q4,0,11,Z1,N/A
1777489781247,q3,0,11,Z3,N/A
1777489781247,q4,0,12,Z1,N/A
1777489781248,q2,0,13,Z1,N/A
1777489781249,q4,0,14,Z1,N/A
1777489781250,q1,0,14,Z1,N/A
1777489781252,q4,0,19,Z3,N/A
1777489781253,q5,0,20,Z5,N/A
1777489781254,q3,0,21,Z1,N/A
1777489781255,q5,0,21,Z3,N/A
1777489782236,q1,1,4,Z2,N/A
1777489782243,q2,1,4,Z4,N/A
1777489782244,q2,1,5,Z1,N/A
1777489782245,q2,1,7,Z4,N/A
1777489782246,q3,1,7,Z5,N/A
1777489782246,q2,1,8,Z2,N/A
1777489782247,q1,1,9,Z3,N/A
1777489782248,q1,1,8,Z2,N/A
1777489782249,q1,1,8,Z4,N/A
1777489782250,q2,1,9,Z1,N/A
1777489782251,q1,0,18,Z2,N/A
1777489782252,q2,0,19,Z4,N/A
1777489782253,q2,0,20,Z1,N/A
1777489782254,q2,0,20,Z4,N/A
1777489782255,q3,0,21,Z5,N/A
1777489782256,q1,0,23,Z4,N/A
1777489782256,q2,0,25,Z1,N/A
1777489782258,q2,0,22,Z2,N/A
1777489782259,q1,0,22,Z3,N/A
1777489782260,q1,0,23,Z2,N/A
1777489783245,q2,1,6,Z1,N/A
1777489783252,q5,1,9,Z5,N/A
1777489783253,q4,1,9,Z3,N/A
1777489783254,q4,1,9,Z1,N/A
1777489783255,q5,1,9,Z1,N/A
1777489783257,q5,1,8,Z1,N/A
1777489783258,q3,1,9,Z4,N/A
1777489783259,q2,0,26,Z1,N/A
1777489783260,q4,1,9,Z4,N/A
1777489783261,q3,1,8,Z1,N/A
1777489783263,q2,1,8,Z2,N/A
1777489783264,q5,0,29,Z5,N/A
1777489783265,q5,0,31,Z1,N/A
1777489783266,q4,0,30,Z3,N/A
1777489783267,q4,0,30,Z1,N/A
1777489783268,q5,0,31,Z1,N/A
1777489783269,q2,0,32,Z2,N/A
1777489783269,q3,0,32,Z4,N/A
1777489783270,q4,0,32,Z4,N/A
1777489783271,q3,0,32,Z1,N/A
1777489784236,q4,1,2,Z4,N/A
1777489784241,q4,1,4,Z1,N/A
1777489784242,q5,1,5,Z3,N/A
1777489784243,q5,1,5,Z4,N/A
1777489784244,q5,1,5,Z3,N/A
1777489784245,q4,1,6,Z1,N/A
1777489784245,q3,1,7,Z1,N/A
1777489784246,q1,1,7,Z5,N/A
1777489784247,q3,1,7,Z1,N/A
1777489784248,q5,1,6,Z1,N/A
1777489784249,q4,0,17,Z4,N/A
1777489784251,q4,0,18,Z1,N/A
1777489784251,q5,0,21,Z3,N/A
1777489784252,q5,0,22,Z4,N/A
1777489784253,q5,0,22,Z3,N/A
1777489784254,q4,0,23,Z1,N/A
1777489784255,q3,0,23,Z1,N/A
1777489784256,q1,0,24,Z5,N/A
1777489784257,q3,0,26,Z1,N/A
1777489784259,q5,0,26,Z1,N/A
1777489785259,q2,1,6,Z3,N/A
1777489785275,q5,1,7,Z3,N/A
1777489785280,q3,1,7,Z1,N/A
1777489785285,q5,1,8,Z1,N/A
1777489785288,q5,1,8,Z3,N/A
1777489785308,q1,1,8,Z3,N/A
1777489785312,q1,1,9,Z3,N/A
1777489785315,q1,1,17,Z2,N/A
1777489785318,q5,1,7,Z1,N/A
1777489785321,q4,1,6,Z1,N/A
1777489785323,q2,0,44,Z3,N/A
1777489785325,q5,0,53,Z3,N/A
1777489785328,q3,0,58,Z1,N/A
1777489785330,q5,0,63,Z1,N/A
1777489785332,q5,0,68,Z3,N/A
1777489785333,q1,0,84,Z3,N/A
1777489785335,q1,0,91,Z3,N/A
1777489785336,q1,0,96,Z2,N/A
1777489785338,q5,0,97,Z1,N/A
1777489785343,q4,0,104,Z1,N/A
1777489786236,q2,1,2,Z1,N/A
1777489786240,q1,1,4,Z1,N/A
1777489786242,q2,1,4,Z3,N/A
1777489786243,q3,1,4,Z2,N/A
1777489786244,q3,1,4,Z2,N/A
1777489786245,q4,1,4,Z3,N/A
1777489786246,q1,1,5,Z1,N/A
1777489786247,q2,1,5,Z2,N/A
1777489786249,q1,1,5,Z5,N/A
1777489786250,q1,1,5,Z3,N/A
1777489786252,q2,0,16,Z1,N/A
1777489786253,q1,0,17,Z1,N/A
1777489786254,q2,0,17,Z3,N/A
1777489786255,q3,0,18,Z2,N/A
1777489786256,q3,0,20,Z2,N/A
1777489786256,q4,0,21,Z3,N/A
1777489786257,q1,0,21,Z1,N/A
1777489786258,q2,0,22,Z2,N/A
1777489786260,q1,0,23,Z3,N/A
1777489786261,q1,0,23,Z5,N/A
1777489787250,q5,1,9,Z2,N/A
1777489787257,q3,1,9,Z1,N/A
1777489787258,q3,1,9,Z1,N/A
1777489787259,q1,1,10,Z4,N/A
1777489787260,q5,1,9,Z5,N/A
1777489787261,q2,1,9,Z1,N/A
1777489787262,q4,1,8,Z1,N/A
1777489787263,q4,1,9,Z2,N/A
1777489787264,q2,1,9,Z3,N/A
1777489787265,q2,1,9,Z3,N/A
1777489787266,q5,0,30,Z2,N/A
1777489787267,q3,0,30,Z1,N/A
1777489787268,q3,0,30,Z1,N/A
1777489787269,q1,0,31,Z4,N/A
1777489787271,q5,0,31,Z5,N/A
1777489787272,q4,0,33,Z2,N/A
1777489787272,q2,0,33,Z3,N/A
1777489787273,q2,0,34,Z3,N/A
1777489787274,q2,0,32,Z1,N/A
1777489787275,q4,0,32,Z1,N/A
1777489788250,q5,1,4,Z3,N/A
1777489788251,q3,1,4,Z3,N/A
1777489788252,q5,1,5,Z1,N/A
1777489788253,q3,1,4,Z2,N/A
1777489788254,q1,1,4,Z1,N/A
1777489788255,q1,1,5,Z1,N/A
1777489788256,q2,1,4,Z1,N/A
1777489788257,q4,1,5,Z1,N/A
1777489788257,q5,1,5,Z1,N/A
1777489788258,q5,1,6,Z2,N/A
1777489788259,q5,0,22,Z3,N/A
1777489788260,q3,0,21,Z3,N/A
1777489788261,q5,0,23,Z1,N/A
1777489788262,q3,0,23,Z2,N/A
1777489788263,q1,0,22,Z1,N/A
1777489788263,q1,0,22,Z1,N/A
1777489788264,q2,0,22,Z1,N/A
1777489788265,q4,0,22,Z1,N/A
1777489788265,q5,0,23,Z1,N/A
1777489788266,q5,0,23,Z2,N/A
1777489789237,q5,1,3,Z5,N/A
1777489789240,q1,1,2,Z4,N/A
1777489789241,q3,1,2,Z1,N/A
1777489789242,q2,1,3,Z1,N/A
1777489789243,q1,1,3,Z1,N/A
1777489789245,q5,1,3,Z1,N/A
1777489789246,q1,1,3,Z3,N/A
1777489789247,q1,1,3,Z2,N/A
1777489789248,q4,1,3,Z1,N/A
1777489789248,q5,1,3,Z3,N/A
1777489789249,q5,0,12,Z5,N/A
1777489789250,q1,0,12,Z4,N/A
1777489789252,q3,0,13,Z1,N/A
1777489789253,q2,0,13,Z1,N/A
1777489789254,q1,0,14,Z1,N/A
1777489789255,q5,0,15,Z1,N/A
1777489789256,q1,0,16,Z3,N/A
1777489789257,q1,0,16,Z2,N/A
1777489789258,q4,0,17,Z1,N/A
1777489789259,q5,0,17,Z3,N/A
1777489790239,q1,1,2,Z4,N/A
1777489790240,q4,1,2,Z1,N/A
1777489790241,q3,1,2,Z2,N/A
1777489790242,q4,1,2,Z3,N/A
1777489790243,q5,1,2,Z1,N/A
1777489790245,q4,1,2,Z2,N/A
1777489790245,q4,1,3,Z3,N/A
1777489790246,q2,1,4,Z1,N/A
1777489790247,q3,1,4,Z1,N/A
1777489790248,q2,1,1,Z2,N/A
1777489790249,q1,0,11,Z4,N/A
1777489790252,q4,0,11,Z1,N/A
1777489790254,q3,0,12,Z2,N/A
1777489790255,q4,0,13,Z3,N/A
1777489790256,q5,0,14,Z1,N/A
1777489790256,q4,0,15,Z2,N/A
1777489790257,q4,0,15,Z3,N/A
1777489790258,q2,0,15,Z1,N/A
1777489790258,q3,0,21,Z1,N/A
1777489790259,q2,0,22,Z2,N/A
1777489791237,q1,1,2,Z2,N/A
1777489791240,q1,1,2,Z4,N/A
1777489791240,q2,1,2,Z4,N/A
1777489791241,q2,1,3,Z1,N/A
1777489791242,q4,1,2,Z1,N/A
1777489791243,q5,1,2,Z1,N/A
1777489791244,q4,1,2,Z3,N/A
1777489791245,q1,1,3,Z1,N/A
1777489791245,q4,1,3,Z1,N/A
1777489791246,q2,1,3,Z1,N/A
1777489791247,q1,0,9,Z2,N/A
1777489791247,q1,0,9,Z4,N/A
1777489791248,q2,0,9,Z4,N/A
1777489791249,q2,0,10,Z1,N/A
1777489791249,q4,0,11,Z1,N/A
1777489791250,q5,0,12,Z1,N/A
1777489791251,q4,0,11,Z3,N/A
1777489791253,q2,0,13,Z1,N/A
1777489791254,q1,0,12,Z1,N/A
1777489791254,q4,0,13,Z1,N/A
1777489792252,q5,1,5,Z1,N/A
1777489792253,q4,1,5,Z5,N/A
1777489792255,q3,1,6,Z3,N/A
1777489792256,q3,1,6,Z2,N/A
1777489792258,q5,1,7,Z4,N/A
1777489792259,q1,1,6,Z2,N/A
1777489792260,q2,1,7,Z2,N/A
1777489792261,q3,1,7,Z4,N/A
1777489792262,q3,1,10,Z3,N/A
1777489792264,q5,1,2,Z2,N/A
1777489792266,q5,0,24,Z1,N/A
1777489792267,q4,0,25,Z5,N/A
1777489792268,q3,0,25,Z3,N/A
1777489792270,q3,0,25,Z2,N/A
1777489792271,q5,0,26,Z4,N/A
1777489792272,q1,0,26,Z2,N/A
1777489792273,q2,0,27,Z2,N/A
1777489792274,q3,0,27,Z4,N/A
1777489792274,q3,0,29,Z3,N/A
1777489792275,q5,0,30,Z2,N/A
1777489793245,q1,1,6,Z3,N/A
1777489793252,q2,1,6,Z1,N/A
1777489793253,q1,1,8,Z4,N/A
1777489793255,q1,1,9,Z4,N/A
1777489793257,q2,1,9,Z3,N/A
1777489793259,q3,1,10,Z2,N/A
1777489793260,q1,1,9,Z2,N/A
1777489793263,q4,1,9,Z2,N/A
1777489793266,q4,1,9,Z1,N/A
1777489793266,q4,1,10,Z1,N/A
1777489793271,q1,0,19,Z3,N/A
1777489793272,q2,0,22,Z1,N/A
1777489793274,q1,0,23,Z4,N/A
1777489793275,q1,0,25,Z4,N/A
1777489793276,q2,0,27,Z3,N/A
1777489793277,q3,0,29,Z2,N/A
1777489793278,q4,0,38,Z1,N/A
1777489793279,q1,0,33,Z2,N/A
1777489793280,q4,0,33,Z2,N/A
1777489793282,q4,0,34,Z1,N/A
1777489794246,q1,1,3,Z1,N/A
1777489794248,q5,1,3,Z2,N/A
1777489794250,q3,1,3,Z3,N/A
1777489794253,q1,1,3,Z4,N/A
1777489794253,q5,1,3,Z2,N/A
1777489794259,q1,1,4,Z2,N/A
1777489794262,q2,1,4,Z2,N/A
1777489794265,q2,1,4,Z5,N/A
1777489794269,q3,1,5,Z2,N/A
1777489794270,q4,1,6,Z1,N/A
1777489794271,q1,0,17,Z1,N/A
1777489794272,q5,0,22,Z2,N/A
1777489794273,q3,0,25,Z3,N/A
1777489794274,q1,0,26,Z4,N/A
1777489794275,q5,0,30,Z2,N/A
1777489794277,q1,0,33,Z2,N/A
1777489794278,q2,0,35,Z2,N/A
1777489794279,q4,0,40,Z1,N/A
1777489794280,q2,0,37,Z5,N/A
1777489794281,q3,0,39,Z2,N/A
1777489795259,q1,1,8,Z4,N/A
1777489795261,q5,1,8,Z1,N/A
1777489795263,q4,1,8,Z3,N/A
1777489795265,q5,1,9,Z3,N/A
1777489795267,q3,1,9,Z1,N/A
1777489795270,q5,1,9,Z1,N/A
1777489795276,q2,1,10,Z3,N/A
1777489795286,q2,1,9,Z5,N/A
1777489795289,q3,1,9,Z3,N/A
1777489795291,q3,1,17,Z1,N/A
1777489795293,q1,0,35,Z4,N/A
1777489795295,q5,0,36,Z1,N/A
1777489795297,q4,0,38,Z3,N/A
1777489795301,q5,0,40,Z3,N/A
1777489795303,q3,0,41,Z1,N/A
1777489795304,q5,0,42,Z1,N/A
1777489795306,q2,0,44,Z3,N/A
1777489795309,q3,0,57,Z1,N/A
1777489795311,q2,0,51,Z5,N/A
1777489795313,q3,0,54,Z3,N/A
1777489796244,q2,1,2,Z1,N/A
1777489796249,q3,1,2,Z4,N/A
1777489796250,q5,1,3,Z1,N/A
1777489796251,q3,1,3,Z3,N/A
1777489796252,q4,1,4,Z4,N/A
1777489796253,q3,1,4,Z3,N/A
1777489796254,q1,1,4,Z1,N/A
1777489796255,q2,1,4,Z1,N/A
1777489796256,q3,1,4,Z1,N/A
1777489796258,q4,1,5,Z1,N/A
1777489796260,q2,0,15,Z1,N/A
1777489796260,q3,0,16,Z4,N/A
1777489796262,q5,0,17,Z1,N/A
1777489796263,q3,0,19,Z3,N/A
1777489796264,q4,0,18,Z4,N/A
1777489796265,q3,0,19,Z3,N/A
1777489796267,q4,0,22,Z1,N/A
1777489796267,q1,0,19,Z1,N/A
1777489796268,q2,0,20,Z1,N/A
1777489796269,q3,0,21,Z1,N/A
1777489797244,q1,1,2,Z4,N/A
1777489797247,q4,1,2,Z1,N/A
1777489797248,q5,1,3,Z1,N/A
1777489797249,q5,1,3,Z2,N/A
1777489797251,q1,1,3,Z1,N/A
1777489797252,q5,1,4,Z4,N/A
1777489797254,q1,1,4,Z4,N/A
1777489797255,q3,1,3,Z4,N/A
1777489797256,q4,1,4,Z1,N/A
1777489797257,q1,1,4,Z4,N/A
1777489797258,q1,0,11,Z4,N/A
1777489797259,q4,0,12,Z1,N/A
1777489797260,q5,0,14,Z1,N/A
1777489797261,q5,0,16,Z2,N/A
1777489797262,q1,0,17,Z1,N/A
1777489797263,q5,0,17,Z4,N/A
1777489797263,q1,0,21,Z4,N/A
1777489797264,q1,0,19,Z4,N/A
1777489797265,q3,0,20,Z4,N/A
1777489797265,q4,0,21,Z1,N/A
1777489798245,q5,1,3,Z3,N/A
1777489798249,q1,1,3,Z2,N/A
1777489798250,q3,1,3,Z2,N/A
1777489798251,q3,1,4,Z3,N/A
1777489798251,q1,1,3,Z1,N/A
1777489798253,q1,1,4,Z1,N/A
1777489798254,q2,1,4,Z2,N/A
1777489798256,q4,1,4,Z2,N/A
1777489798257,q3,1,5,Z3,N/A
1777489798258,q2,1,4,Z1,N/A
1777489798259,q5,0,12,Z3,N/A
1777489798261,q1,0,12,Z2,N/A
1777489798262,q3,0,13,Z2,N/A
